"CUPS","Fecha","Hora","Consumo_kWh","Metodo_obtencion"
"ES0031102870658016TJ0F","02/05/2024","18","0,139","R"
"ES0031102870658016TJ0F","02/05/2024","19","0,576","R"
"ES0031102870658016TJ0F","02/05/2024","20","0,15","R"
"ES0031102870658016TJ0F","02/05/2024","21","0,137","R"
"ES0031102870658016TJ0F","02/05/2024","22","0,151","R"
"ES0031102870658016TJ0F","02/05/2024","23","0,16","R"
"ES0031102870658016TJ0F","03/05/2024","0","0,146","R"
"ES0031102870658016TJ0F","03/05/2024","1","0,143","R"
"ES0031102870658016TJ0F","03/05/2024","2","0,144","R"
"ES0031102870658016TJ0F","03/05/2024","3","0,136","R"
"ES0031102870658016TJ0F","03/05/2024","4","0,145","R"
"ES0031102870658016TJ0F","03/05/2024","5","0,144","R"
"ES0031102870658016TJ0F","03/05/2024","6","0,578","R"
"ES0031102870658016TJ0F","03/05/2024","7","0,145","R"
"ES0031102870658016TJ0F","03/05/2024","8","0,139","R"
"ES0031102870658016TJ0F","03/05/2024","9","0,137","R"
"ES0031102870658016TJ0F","03/05/2024","10","0,147","R"
"ES0031102870658016TJ0F","03/05/2024","11","0,139","R"
"ES0031102870658016TJ0F","03/05/2024","12","0,136","R"
"ES0031102870658016TJ0F","03/05/2024","13","0,15","R"
"ES0031102870658016TJ0F","03/05/2024","14","0,135","R"
"ES0031102870658016TJ0F","03/05/2024","15","0,137","R"
"ES0031102870658016TJ0F","03/05/2024","16","0,149","R"
"ES0031102870658016TJ0F","03/05/2024","17","0,586","R"
"ES0031102870658016TJ0F","03/05/2024","18","0,172","R"
"ES0031102870658016TJ0F","03/05/2024","19","0,176","R"
"ES0031102870658016TJ0F","03/05/2024","20","0,168","R"
"ES0031102870658016TJ0F","03/05/2024","21","0,176","R"
"ES0031102870658016TJ0F","03/05/2024","22","0,173","R"
"ES0031102870658016TJ0F","03/05/2024","23","0,168","R"
"ES0031102870658016TJ0F","04/05/2024","0","0,169","R"
"ES0031102870658016TJ0F","04/05/2024","1","0,139","R"
"ES0031102870658016TJ0F","04/05/2024","2","0,138","R"
"ES0031102870658016TJ0F","04/05/2024","3","0,148","R"
"ES0031102870658016TJ0F","04/05/2024","4","0,141","R"
"ES0031102870658016TJ0F","04/05/2024","5","0,582","R"
"ES0031102870658016TJ0F","04/05/2024","6","0,149","R"
"ES0031102870658016TJ0F","04/05/2024","7","0,139","R"
"ES0031102870658016TJ0F","04/05/2024","8","0,136","R"
"ES0031102870658016TJ0F","04/05/2024","9","0,15","R"
"ES0031102870658016TJ0F","04/05/2024","10","0,136","R"
"ES0031102870658016TJ0F","04/05/2024","11","0,137","R"
"ES0031102870658016TJ0F","04/05/2024","12","0,15","R"
"ES0031102870658016TJ0F","04/05/2024","13","0,137","R"
"ES0031102870658016TJ0F","04/05/2024","14","0,143","R"
"ES0031102870658016TJ0F","04/05/2024","15","0,145","R"
"ES0031102870658016TJ0F","04/05/2024","16","0,384","R"
"ES0031102870658016TJ0F","04/05/2024","17","0,333","R"
"ES0031102870658016TJ0F","04/05/2024","18","0,137","R"
"ES0031102870658016TJ0F","04/05/2024","19","0,137","R"
"ES0031102870658016TJ0F","04/05/2024","20","0,151","R"
"ES0031102870658016TJ0F","04/05/2024","21","0,137","R"
"ES0031102870658016TJ0F","04/05/2024","22","0,144","R"
"ES0031102870658016TJ0F","04/05/2024","23","0,145","R"
"ES0031102870658016TJ0F","05/05/2024","0","0,137","R"
"ES0031102870658016TJ0F","05/05/2024","1","0,151","R"
"ES0031102870658016TJ0F","05/05/2024","2","0,137","R"
"ES0031102870658016TJ0F","05/05/2024","3","0,139","R"
"ES0031102870658016TJ0F","05/05/2024","4","0,58","R"
"ES0031102870658016TJ0F","05/05/2024","5","0,14","R"
"ES0031102870658016TJ0F","05/05/2024","6","0,145","R"
"ES0031102870658016TJ0F","05/05/2024","7","0,143","R"
"ES0031102870658016TJ0F","05/05/2024","8","0,137","R"
"ES0031102870658016TJ0F","05/05/2024","9","0,15","R"
"ES0031102870658016TJ0F","05/05/2024","10","0,137","R"
"ES0031102870658016TJ0F","05/05/2024","11","0,137","R"
"ES0031102870658016TJ0F","05/05/2024","12","0,149","R"
"ES0031102870658016TJ0F","05/05/2024","13","0,138","R"
"ES0031102870658016TJ0F","05/05/2024","14","0,143","R"
"ES0031102870658016TJ0F","05/05/2024","15","0,525","R"
"ES0031102870658016TJ0F","05/05/2024","16","0,196","R"
"ES0031102870658016TJ0F","05/05/2024","17","0,151","R"
"ES0031102870658016TJ0F","05/05/2024","18","0,137","R"
"ES0031102870658016TJ0F","05/05/2024","19","0,144","R"
"ES0031102870658016TJ0F","05/05/2024","20","0,145","R"
"ES0031102870658016TJ0F","05/05/2024","21","0,137","R"
"ES0031102870658016TJ0F","05/05/2024","22","0,154","R"
"ES0031102870658016TJ0F","05/05/2024","23","0,188","R"
"ES0031102870658016TJ0F","06/05/2024","0","0,303","R"
"ES0031102870658016TJ0F","06/05/2024","1","0,249","R"
"ES0031102870658016TJ0F","06/05/2024","2","0,597","R"
"ES0031102870658016TJ0F","06/05/2024","3","0,156","R"
"ES0031102870658016TJ0F","06/05/2024","4","0,142","R"
"ES0031102870658016TJ0F","06/05/2024","5","0,158","R"
"ES0031102870658016TJ0F","06/05/2024","6","0,147","R"
"ES0031102870658016TJ0F","06/05/2024","7","0,159","R"
"ES0031102870658016TJ0F","06/05/2024","8","0,168","R"
"ES0031102870658016TJ0F","06/05/2024","9","0,196","R"
"ES0031102870658016TJ0F","06/05/2024","10","0,217","R"
"ES0031102870658016TJ0F","06/05/2024","11","0,222","R"
"ES0031102870658016TJ0F","06/05/2024","12","0,193","R"
"ES0031102870658016TJ0F","06/05/2024","13","0,604","R"
"ES0031102870658016TJ0F","06/05/2024","14","0,195","R"
"ES0031102870658016TJ0F","06/05/2024","15","0,2","R"
"ES0031102870658016TJ0F","06/05/2024","16","0,589","R"
"ES0031102870658016TJ0F","06/05/2024","17","0,685","R"
"ES0031102870658016TJ0F","06/05/2024","18","0,229","R"
"ES0031102870658016TJ0F","06/05/2024","19","0,096","R"
"ES0031102870658016TJ0F","06/05/2024","20","0,126","R"
"ES0031102870658016TJ0F","06/05/2024","21","0,087","R"
"ES0031102870658016TJ0F","06/05/2024","22","0,092","R"
"ES0031102870658016TJ0F","06/05/2024","23","1,963","R"
"ES0031102870658016TJ0F","07/05/2024","0","0,589","R"
"ES0031102870658016TJ0F","07/05/2024","1","0,105","R"
"ES0031102870658016TJ0F","07/05/2024","2","0,095","R"
"ES0031102870658016TJ0F","07/05/2024","3","0,084","R"
"ES0031102870658016TJ0F","07/05/2024","4","0,088","R"
"ES0031102870658016TJ0F","07/05/2024","5","0,101","R"
"ES0031102870658016TJ0F","07/05/2024","6","0,084","R"
"ES0031102870658016TJ0F","07/05/2024","7","0,081","R"
"ES0031102870658016TJ0F","07/05/2024","8","0,12","R"
"ES0031102870658016TJ0F","07/05/2024","9","0,105","R"
"ES0031102870658016TJ0F","07/05/2024","10","0,549","R"
"ES0031102870658016TJ0F","07/05/2024","11","0,149","R"
"ES0031102870658016TJ0F","07/05/2024","12","0,135","R"
"ES0031102870658016TJ0F","07/05/2024","13","0,145","R"
"ES0031102870658016TJ0F","07/05/2024","14","0,128","R"
"ES0031102870658016TJ0F","07/05/2024","15","0,135","R"
"ES0031102870658016TJ0F","07/05/2024","16","0,546","R"
"ES0031102870658016TJ0F","07/05/2024","17","0,168","R"
"ES0031102870658016TJ0F","07/05/2024","18","0,146","R"
"ES0031102870658016TJ0F","07/05/2024","19","0,11","R"
"ES0031102870658016TJ0F","07/05/2024","20","0,513","R"
"ES0031102870658016TJ0F","07/05/2024","21","0,126","R"
"ES0031102870658016TJ0F","07/05/2024","22","0,112","R"
"ES0031102870658016TJ0F","07/05/2024","23","1,957","R"
"ES0031102870658016TJ0F","08/05/2024","0","1,177","R"
"ES0031102870658016TJ0F","08/05/2024","1","0,133","R"
"ES0031102870658016TJ0F","08/05/2024","2","0,083","R"
"ES0031102870658016TJ0F","08/05/2024","3","0,088","R"
"ES0031102870658016TJ0F","08/05/2024","4","0,085","R"
"ES0031102870658016TJ0F","08/05/2024","5","0,08","R"
"ES0031102870658016TJ0F","08/05/2024","6","0,081","R"
"ES0031102870658016TJ0F","08/05/2024","7","0,09","R"
"ES0031102870658016TJ0F","08/05/2024","8","0,15","R"
"ES0031102870658016TJ0F","08/05/2024","9","0,632","R"
"ES0031102870658016TJ0F","08/05/2024","10","0,528","R"
"ES0031102870658016TJ0F","08/05/2024","11","0,131","R"
"ES0031102870658016TJ0F","08/05/2024","12","0,145","R"
"ES0031102870658016TJ0F","08/05/2024","13","0,132","R"
"ES0031102870658016TJ0F","08/05/2024","14","0,131","R"
"ES0031102870658016TJ0F","08/05/2024","15","0,147","R"
"ES0031102870658016TJ0F","08/05/2024","16","0,226","R"
"ES0031102870658016TJ0F","08/05/2024","17","0,173","R"
"ES0031102870658016TJ0F","08/05/2024","18","0,164","R"
"ES0031102870658016TJ0F","08/05/2024","19","0,118","R"
"ES0031102870658016TJ0F","08/05/2024","20","0,513","R"
"ES0031102870658016TJ0F","08/05/2024","21","0,084","R"
"ES0031102870658016TJ0F","08/05/2024","22","0,089","R"
"ES0031102870658016TJ0F","08/05/2024","23","1,187","R"
"ES0031102870658016TJ0F","09/05/2024","0","1,876","R"
"ES0031102870658016TJ0F","09/05/2024","1","0,172","R"
"ES0031102870658016TJ0F","09/05/2024","2","0,085","R"
"ES0031102870658016TJ0F","09/05/2024","3","0,091","R"
"ES0031102870658016TJ0F","09/05/2024","4","0,075","R"
"ES0031102870658016TJ0F","09/05/2024","5","0,089","R"
"ES0031102870658016TJ0F","09/05/2024","6","0,072","R"
"ES0031102870658016TJ0F","09/05/2024","7","0,086","R"
"ES0031102870658016TJ0F","09/05/2024","8","0,369","R"
"ES0031102870658016TJ0F","09/05/2024","9","0,229","R"
"ES0031102870658016TJ0F","09/05/2024","10","0,137","R"
"ES0031102870658016TJ0F","09/05/2024","11","0,144","R"
"ES0031102870658016TJ0F","09/05/2024","12","0,131","R"
"ES0031102870658016TJ0F","09/05/2024","13","0,151","R"
"ES0031102870658016TJ0F","09/05/2024","14","0,131","R"
"ES0031102870658016TJ0F","09/05/2024","15","0,139","R"
"ES0031102870658016TJ0F","09/05/2024","16","0,532","R"
"ES0031102870658016TJ0F","09/05/2024","17","0,889","R"
"ES0031102870658016TJ0F","09/05/2024","18","2,016","R"
"ES0031102870658016TJ0F","09/05/2024","19","1,944","R"
"ES0031102870658016TJ0F","09/05/2024","20","0,863","R"
"ES0031102870658016TJ0F","09/05/2024","21","0,156","R"
"ES0031102870658016TJ0F","09/05/2024","22","0,078","R"
"ES0031102870658016TJ0F","09/05/2024","23","0,087","R"
"ES0031102870658016TJ0F","10/05/2024","0","1,006","R"
"ES0031102870658016TJ0F","10/05/2024","1","1,472","R"
"ES0031102870658016TJ0F","10/05/2024","2","0,095","R"
"ES0031102870658016TJ0F","10/05/2024","3","0,08","R"
"ES0031102870658016TJ0F","10/05/2024","4","0,079","R"
"ES0031102870658016TJ0F","10/05/2024","5","0,088","R"
"ES0031102870658016TJ0F","10/05/2024","6","0,078","R"
"ES0031102870658016TJ0F","10/05/2024","7","0,091","R"
"ES0031102870658016TJ0F","10/05/2024","8","0,095","R"
"ES0031102870658016TJ0F","10/05/2024","9","0,116","R"
"ES0031102870658016TJ0F","10/05/2024","10","0,136","R"
"ES0031102870658016TJ0F","10/05/2024","11","0,528","R"
"ES0031102870658016TJ0F","10/05/2024","12","0,14","R"
"ES0031102870658016TJ0F","10/05/2024","13","0,126","R"
"ES0031102870658016TJ0F","10/05/2024","14","0,141","R"
"ES0031102870658016TJ0F","10/05/2024","15","0,127","R"
"ES0031102870658016TJ0F","10/05/2024","16","0,085","R"
"ES0031102870658016TJ0F","10/05/2024","17","0,08","R"
"ES0031102870658016TJ0F","10/05/2024","18","0,096","R"
"ES0031102870658016TJ0F","10/05/2024","19","0,081","R"
"ES0031102870658016TJ0F","10/05/2024","20","0,074","R"
"ES0031102870658016TJ0F","10/05/2024","21","0,084","R"
"ES0031102870658016TJ0F","10/05/2024","22","0,499","R"
"ES0031102870658016TJ0F","10/05/2024","23","0,082","R"
"ES0031102870658016TJ0F","11/05/2024","0","0,071","R"
"ES0031102870658016TJ0F","11/05/2024","1","0,07","R"
"ES0031102870658016TJ0F","11/05/2024","2","0,084","R"
"ES0031102870658016TJ0F","11/05/2024","3","0,069","R"
"ES0031102870658016TJ0F","11/05/2024","4","0,079","R"
"ES0031102870658016TJ0F","11/05/2024","5","0,072","R"
"ES0031102870658016TJ0F","11/05/2024","6","0,068","R"
"ES0031102870658016TJ0F","11/05/2024","7","0,083","R"
"ES0031102870658016TJ0F","11/05/2024","8","0,071","R"
"ES0031102870658016TJ0F","11/05/2024","9","0,074","R"
"ES0031102870658016TJ0F","11/05/2024","10","0,504","R"
"ES0031102870658016TJ0F","11/05/2024","11","0,072","R"
"ES0031102870658016TJ0F","11/05/2024","12","0,087","R"
"ES0031102870658016TJ0F","11/05/2024","13","0,07","R"
"ES0031102870658016TJ0F","11/05/2024","14","0,075","R"
"ES0031102870658016TJ0F","11/05/2024","15","0,082","R"
"ES0031102870658016TJ0F","11/05/2024","16","0,07","R"
"ES0031102870658016TJ0F","11/05/2024","17","0,084","R"
"ES0031102870658016TJ0F","11/05/2024","18","0,072","R"
"ES0031102870658016TJ0F","11/05/2024","19","0,071","R"
"ES0031102870658016TJ0F","11/05/2024","20","0,088","R"
"ES0031102870658016TJ0F","11/05/2024","21","0,071","R"
"ES0031102870658016TJ0F","11/05/2024","22","0,263","R"
"ES0031102870658016TJ0F","11/05/2024","23","0,327","R"
"ES0031102870658016TJ0F","12/05/2024","0","0,069","R"
"ES0031102870658016TJ0F","12/05/2024","1","0,081","R"
"ES0031102870658016TJ0F","12/05/2024","2","0,074","R"
"ES0031102870658016TJ0F","12/05/2024","3","0,073","R"
"ES0031102870658016TJ0F","12/05/2024","4","0,083","R"
"ES0031102870658016TJ0F","12/05/2024","5","0,069","R"
"ES0031102870658016TJ0F","12/05/2024","6","0,077","R"
"ES0031102870658016TJ0F","12/05/2024","7","0,078","R"
"ES0031102870658016TJ0F","12/05/2024","8","0,069","R"
"ES0031102870658016TJ0F","12/05/2024","9","0,081","R"
"ES0031102870658016TJ0F","12/05/2024","10","0,074","R"
"ES0031102870658016TJ0F","12/05/2024","11","0,502","R"
"ES0031102870658016TJ0F","12/05/2024","12","0,086","R"
"ES0031102870658016TJ0F","12/05/2024","13","0,069","R"
"ES0031102870658016TJ0F","12/05/2024","14","0,08","R"
"ES0031102870658016TJ0F","12/05/2024","15","0,091","R"
"ES0031102870658016TJ0F","12/05/2024","16","0,081","R"
"ES0031102870658016TJ0F","12/05/2024","17","0,093","R"
"ES0031102870658016TJ0F","12/05/2024","18","0,081","R"
"ES0031102870658016TJ0F","12/05/2024","19","0,079","R"
"ES0031102870658016TJ0F","12/05/2024","20","0,072","R"
"ES0031102870658016TJ0F","12/05/2024","21","0,07","R"
"ES0031102870658016TJ0F","12/05/2024","22","0,131","R"
"ES0031102870658016TJ0F","12/05/2024","23","0,672","R"
"ES0031102870658016TJ0F","13/05/2024","0","0,676","R"
"ES0031102870658016TJ0F","13/05/2024","1","0,139","R"
"ES0031102870658016TJ0F","13/05/2024","2","0,095","R"
"ES0031102870658016TJ0F","13/05/2024","3","0,075","R"
"ES0031102870658016TJ0F","13/05/2024","4","0,083","R"
"ES0031102870658016TJ0F","13/05/2024","5","0,086","R"
"ES0031102870658016TJ0F","13/05/2024","6","0,076","R"
"ES0031102870658016TJ0F","13/05/2024","7","0,09","R"
"ES0031102870658016TJ0F","13/05/2024","8","0,2","R"
"ES0031102870658016TJ0F","13/05/2024","9","0,585","R"
"ES0031102870658016TJ0F","13/05/2024","10","0,552","R"
"ES0031102870658016TJ0F","13/05/2024","11","0,138","R"
"ES0031102870658016TJ0F","13/05/2024","12","0,134","R"
"ES0031102870658016TJ0F","13/05/2024","13","0,129","R"
"ES0031102870658016TJ0F","13/05/2024","14","0,144","R"
"ES0031102870658016TJ0F","13/05/2024","15","0,155","R"
"ES0031102870658016TJ0F","13/05/2024","16","0,368","R"
"ES0031102870658016TJ0F","13/05/2024","17","0,154","R"
"ES0031102870658016TJ0F","13/05/2024","18","0,144","R"
"ES0031102870658016TJ0F","13/05/2024","19","0,183","R"
"ES0031102870658016TJ0F","13/05/2024","20","0,156","R"
"ES0031102870658016TJ0F","13/05/2024","21","0,077","R"
"ES0031102870658016TJ0F","13/05/2024","22","0,501","R"
"ES0031102870658016TJ0F","13/05/2024","23","1,685","R"
"ES0031102870658016TJ0F","14/05/2024","0","0,305","R"
"ES0031102870658016TJ0F","14/05/2024","1","0,107","R"
"ES0031102870658016TJ0F","14/05/2024","2","0,077","R"
"ES0031102870658016TJ0F","14/05/2024","3","0,083","R"
"ES0031102870658016TJ0F","14/05/2024","4","0,087","R"
"ES0031102870658016TJ0F","14/05/2024","5","0,077","R"
"ES0031102870658016TJ0F","14/05/2024","6","0,089","R"
"ES0031102870658016TJ0F","14/05/2024","7","0,452","R"
"ES0031102870658016TJ0F","14/05/2024","8","0,082","R"
"ES0031102870658016TJ0F","14/05/2024","9","0,154","R"
"ES0031102870658016TJ0F","14/05/2024","10","0,188","R"
"ES0031102870658016TJ0F","14/05/2024","11","0,147","R"
"ES0031102870658016TJ0F","14/05/2024","12","0,164","R"
"ES0031102870658016TJ0F","14/05/2024","13","0,162","R"
"ES0031102870658016TJ0F","14/05/2024","14","0,142","R"
"ES0031102870658016TJ0F","14/05/2024","15","0,134","R"
"ES0031102870658016TJ0F","14/05/2024","16","0,665","R"
"ES0031102870658016TJ0F","14/05/2024","17","0,582","R"
"ES0031102870658016TJ0F","14/05/2024","18","0,159","R"
"ES0031102870658016TJ0F","14/05/2024","19","0,229","R"
"ES0031102870658016TJ0F","14/05/2024","20","0,097","R"
"ES0031102870658016TJ0F","14/05/2024","21","0,07","R"
"ES0031102870658016TJ0F","14/05/2024","22","0,095","R"
"ES0031102870658016TJ0F","14/05/2024","23","1,588","R"
"ES0031102870658016TJ0F","15/05/2024","0","0,544","R"
"ES0031102870658016TJ0F","15/05/2024","1","0,104","R"
"ES0031102870658016TJ0F","15/05/2024","2","0,077","R"
"ES0031102870658016TJ0F","15/05/2024","3","0,092","R"
"ES0031102870658016TJ0F","15/05/2024","4","0,08","R"
"ES0031102870658016TJ0F","15/05/2024","5","0,088","R"
"ES0031102870658016TJ0F","15/05/2024","6","0,08","R"
"ES0031102870658016TJ0F","15/05/2024","7","0,083","R"
"ES0031102870658016TJ0F","15/05/2024","8","0,098","R"
"ES0031102870658016TJ0F","15/05/2024","9","0,52","R"
"ES0031102870658016TJ0F","15/05/2024","10","0,153","R"
"ES0031102870658016TJ0F","15/05/2024","11","0,15","R"
"ES0031102870658016TJ0F","15/05/2024","12","0,116","R"
"ES0031102870658016TJ0F","15/05/2024","13","0,167","R"
"ES0031102870658016TJ0F","15/05/2024","14","0,14","R"
"ES0031102870658016TJ0F","15/05/2024","15","0,158","R"
"ES0031102870658016TJ0F","15/05/2024","16","0,659","R"
"ES0031102870658016TJ0F","15/05/2024","17","1,588","R"
"ES0031102870658016TJ0F","15/05/2024","18","0,153","R"
"ES0031102870658016TJ0F","15/05/2024","19","0,111","R"
"ES0031102870658016TJ0F","15/05/2024","20","0,101","R"
"ES0031102870658016TJ0F","15/05/2024","21","0,221","R"
"ES0031102870658016TJ0F","15/05/2024","22","0,113","R"
"ES0031102870658016TJ0F","15/05/2024","23","1,503","R"
"ES0031102870658016TJ0F","16/05/2024","0","1,542","R"
"ES0031102870658016TJ0F","16/05/2024","1","0,319","R"
"ES0031102870658016TJ0F","16/05/2024","2","0,087","R"
"ES0031102870658016TJ0F","16/05/2024","3","0,09","R"
"ES0031102870658016TJ0F","16/05/2024","4","0,085","R"
"ES0031102870658016TJ0F","16/05/2024","5","0,084","R"
"ES0031102870658016TJ0F","16/05/2024","6","0,086","R"
"ES0031102870658016TJ0F","16/05/2024","7","0,446","R"
"ES0031102870658016TJ0F","16/05/2024","8","0,104","R"
"ES0031102870658016TJ0F","16/05/2024","9","0,126","R"
"ES0031102870658016TJ0F","16/05/2024","10","0,153","R"
"ES0031102870658016TJ0F","16/05/2024","11","0,127","R"
"ES0031102870658016TJ0F","16/05/2024","12","0,17","R"
"ES0031102870658016TJ0F","16/05/2024","13","0,112","R"
"ES0031102870658016TJ0F","16/05/2024","14","0,152","R"
"ES0031102870658016TJ0F","16/05/2024","15","0,15","R"
"ES0031102870658016TJ0F","16/05/2024","16","0,887","R"
"ES0031102870658016TJ0F","16/05/2024","17","0,151","R"
"ES0031102870658016TJ0F","16/05/2024","18","0,165","R"
"ES0031102870658016TJ0F","16/05/2024","19","0,23","R"
"ES0031102870658016TJ0F","16/05/2024","20","0,153","R"
"ES0031102870658016TJ0F","16/05/2024","21","0,076","R"
"ES0031102870658016TJ0F","16/05/2024","22","0,466","R"
"ES0031102870658016TJ0F","16/05/2024","23","0,089","R"
"ES0031102870658016TJ0F","17/05/2024","0","1,036","R"
"ES0031102870658016TJ0F","17/05/2024","1","1,171","R"
"ES0031102870658016TJ0F","17/05/2024","2","0,093","R"
"ES0031102870658016TJ0F","17/05/2024","3","0,081","R"
"ES0031102870658016TJ0F","17/05/2024","4","0,08","R"
"ES0031102870658016TJ0F","17/05/2024","5","0,094","R"
"ES0031102870658016TJ0F","17/05/2024","6","0,08","R"
"ES0031102870658016TJ0F","17/05/2024","7","0,09","R"
"ES0031102870658016TJ0F","17/05/2024","8","0,524","R"
"ES0031102870658016TJ0F","17/05/2024","9","0,619","R"
"ES0031102870658016TJ0F","17/05/2024","10","0,163","R"
"ES0031102870658016TJ0F","17/05/2024","11","0,123","R"
"ES0031102870658016TJ0F","17/05/2024","12","0,135","R"
"ES0031102870658016TJ0F","17/05/2024","13","0,199","R"
"ES0031102870658016TJ0F","17/05/2024","14","0,137","R"
"ES0031102870658016TJ0F","17/05/2024","15","0,145","R"
"ES0031102870658016TJ0F","17/05/2024","16","0,665","R"
"ES0031102870658016TJ0F","17/05/2024","17","0,547","R"
"ES0031102870658016TJ0F","17/05/2024","18","0,109","R"
"ES0031102870658016TJ0F","17/05/2024","19","0,074","R"
"ES0031102870658016TJ0F","17/05/2024","20","0,09","R"
"ES0031102870658016TJ0F","17/05/2024","21","0,419","R"
"ES0031102870658016TJ0F","17/05/2024","22","0,089","R"
"ES0031102870658016TJ0F","17/05/2024","23","0,075","R"
"ES0031102870658016TJ0F","18/05/2024","0","0,083","R"
"ES0031102870658016TJ0F","18/05/2024","1","0,075","R"
"ES0031102870658016TJ0F","18/05/2024","2","0,086","R"
"ES0031102870658016TJ0F","18/05/2024","3","0,075","R"
"ES0031102870658016TJ0F","18/05/2024","4","0,086","R"
"ES0031102870658016TJ0F","18/05/2024","5","0,071","R"
"ES0031102870658016TJ0F","18/05/2024","6","0,087","R"
"ES0031102870658016TJ0F","18/05/2024","7","0,467","R"
"ES0031102870658016TJ0F","18/05/2024","8","0,08","R"
"ES0031102870658016TJ0F","18/05/2024","9","0,076","R"
"ES0031102870658016TJ0F","18/05/2024","10","0,072","R"
